run_id,model,problem_id,sample,generated_code_path,raw_response_path,prompt_path,generated_code_sha256,raw_response_sha256
p13__chenyitian-shanshu_SIRL-Gurobi__s2,SIRL-Gurobi,13,2,sirl/original_outputs/full_run/generated_code/p13__chenyitian-shanshu_SIRL-Gurobi__s2.py,sirl/original_outputs/full_run/responses/p13__chenyitian-shanshu_SIRL-Gurobi__s2_raw.txt,sirl/original_outputs/full_run/prompts/p13_prompt.txt,50ebeb25c60546c35c51482703a092086b3909cf7342884b395920bcf46b5310,68806d0ab11ffbe1a337832576ba964ffc12e09f71f529a50a2a93060cc8d368
p13__chenyitian-shanshu_SIRL-Gurobi__s3,SIRL-Gurobi,13,3,sirl/original_outputs/full_run/generated_code/p13__chenyitian-shanshu_SIRL-Gurobi__s3.py,sirl/original_outputs/full_run/responses/p13__chenyitian-shanshu_SIRL-Gurobi__s3_raw.txt,sirl/original_outputs/full_run/prompts/p13_prompt.txt,50ebeb25c60546c35c51482703a092086b3909cf7342884b395920bcf46b5310,68806d0ab11ffbe1a337832576ba964ffc12e09f71f529a50a2a93060cc8d368
p13__chenyitian-shanshu_SIRL-Gurobi__s4,SIRL-Gurobi,13,4,sirl/original_outputs/full_run/generated_code/p13__chenyitian-shanshu_SIRL-Gurobi__s4.py,sirl/original_outputs/full_run/responses/p13__chenyitian-shanshu_SIRL-Gurobi__s4_raw.txt,sirl/original_outputs/full_run/prompts/p13_prompt.txt,4f53674c25f2ba0191a46e573253655a4e69e44380a62f06e1bfbd6643b607ca,a4798589772801169f28554d02fc3ea3e0cfbea22388db1f54da52a706ea029e
p13__chenyitian-shanshu_SIRL-Gurobi__s5,SIRL-Gurobi,13,5,sirl/original_outputs/full_run/generated_code/p13__chenyitian-shanshu_SIRL-Gurobi__s5.py,sirl/original_outputs/full_run/responses/p13__chenyitian-shanshu_SIRL-Gurobi__s5_raw.txt,sirl/original_outputs/full_run/prompts/p13_prompt.txt,4704afa513bc34018a483ad35b7ccf4d360d487b7aab7c29d876c4b0f4da420e,72bb58dc26f033c0fde80fcd312fd8684195df846bf1b2e5f19e8c86a373f904
p13__chenyitian-shanshu_SIRL-Gurobi__s6,SIRL-Gurobi,13,6,sirl/original_outputs/full_run/generated_code/p13__chenyitian-shanshu_SIRL-Gurobi__s6.py,sirl/original_outputs/full_run/responses/p13__chenyitian-shanshu_SIRL-Gurobi__s6_raw.txt,sirl/original_outputs/full_run/prompts/p13_prompt.txt,81ee4d35343109d1b64b475e6a791081c4c94b9364c1bb40a0c9dcdbf6c4a7bd,66ef44875bfb060a4d627c4c49a78ef7745b8de3fb4b260f6eb7560cc4cdd9ff
p13__chenyitian-shanshu_SIRL-Gurobi__s7,SIRL-Gurobi,13,7,sirl/original_outputs/full_run/generated_code/p13__chenyitian-shanshu_SIRL-Gurobi__s7.py,sirl/original_outputs/full_run/responses/p13__chenyitian-shanshu_SIRL-Gurobi__s7_raw.txt,sirl/original_outputs/full_run/prompts/p13_prompt.txt,6fde401859763449f1c464a901ca436b7e6c14e019ff1cad11b7a9c23cf8b419,47cbd3ea67b3c79ae7ea94ca2b63bfea6c81f014da8e35e40a04d29643e20f74
p13__chenyitian-shanshu_SIRL-Gurobi__s8,SIRL-Gurobi,13,8,sirl/original_outputs/full_run/generated_code/p13__chenyitian-shanshu_SIRL-Gurobi__s8.py,sirl/original_outputs/full_run/responses/p13__chenyitian-shanshu_SIRL-Gurobi__s8_raw.txt,sirl/original_outputs/full_run/prompts/p13_prompt.txt,3ca08530a9e58a06824fdd5368025391663e23b2b450104a39cd58fa894f3757,f65d3231abe03e8448c643f15eb9d42d260141ba654cd8a6fb2116afd9c5345b
p13__chenyitian-shanshu_SIRL-Gurobi__s9,SIRL-Gurobi,13,9,sirl/original_outputs/full_run/generated_code/p13__chenyitian-shanshu_SIRL-Gurobi__s9.py,sirl/original_outputs/full_run/responses/p13__chenyitian-shanshu_SIRL-Gurobi__s9_raw.txt,sirl/original_outputs/full_run/prompts/p13_prompt.txt,e21bfa31c3a74c254dce7382870bde5d80390870238c1f9bf2c88767062e3261,4ff500da46e3c5ce6c9e95e2fa71a8c5e2ab20d31a3ff21665a01d12ad2ca2af
p14__chenyitian-shanshu_SIRL-Gurobi__s0,SIRL-Gurobi,14,0,sirl/original_outputs/full_run/generated_code/p14__chenyitian-shanshu_SIRL-Gurobi__s0.py,sirl/original_outputs/full_run/responses/p14__chenyitian-shanshu_SIRL-Gurobi__s0_raw.txt,sirl/original_outputs/full_run/prompts/p14_prompt.txt,73558e4784ed4e559393fdad5093d3d840e09756efaec14cbee902bc8c61b0f8,8de636b31a8cf105b8fc25cf941d703de8edde7052331415cd3159d6a9e1df5f
p14__chenyitian-shanshu_SIRL-Gurobi__s1,SIRL-Gurobi,14,1,sirl/original_outputs/full_run/generated_code/p14__chenyitian-shanshu_SIRL-Gurobi__s1.py,sirl/original_outputs/full_run/responses/p14__chenyitian-shanshu_SIRL-Gurobi__s1_raw.txt,sirl/original_outputs/full_run/prompts/p14_prompt.txt,2ac8ba3d931390efe2ddf14cfbd4774a073bc31a5da34c46b202eaaefb70db04,07b45b883e7a2400d7fa8de009f20240c3dfa1435241ed1bde3fb116d4b98532
p14__chenyitian-shanshu_SIRL-Gurobi__s2,SIRL-Gurobi,14,2,sirl/original_outputs/full_run/generated_code/p14__chenyitian-shanshu_SIRL-Gurobi__s2.py,sirl/original_outputs/full_run/responses/p14__chenyitian-shanshu_SIRL-Gurobi__s2_raw.txt,sirl/original_outputs/full_run/prompts/p14_prompt.txt,a816478a307df4b3e38bf5f7eabb73b96d81ed53f06d31276b6b757a05b2a1a3,f4982d1a804d9ecd953363eef9fa4c218f2bce4916d88b3e24315bf48b1cb80a
p14__chenyitian-shanshu_SIRL-Gurobi__s3,SIRL-Gurobi,14,3,sirl/original_outputs/full_run/generated_code/p14__chenyitian-shanshu_SIRL-Gurobi__s3.py,sirl/original_outputs/full_run/responses/p14__chenyitian-shanshu_SIRL-Gurobi__s3_raw.txt,sirl/original_outputs/full_run/prompts/p14_prompt.txt,2ac8ba3d931390efe2ddf14cfbd4774a073bc31a5da34c46b202eaaefb70db04,07b45b883e7a2400d7fa8de009f20240c3dfa1435241ed1bde3fb116d4b98532
p14__chenyitian-shanshu_SIRL-Gurobi__s4,SIRL-Gurobi,14,4,sirl/original_outputs/full_run/generated_code/p14__chenyitian-shanshu_SIRL-Gurobi__s4.py,sirl/original_outputs/full_run/responses/p14__chenyitian-shanshu_SIRL-Gurobi__s4_raw.txt,sirl/original_outputs/full_run/prompts/p14_prompt.txt,5087e8a477ff1193ecf05cc30373d3b5b7ceafb98b11cb3993f1b3a0bd082a90,3cc0a0260dd4d99470dd50faa449e45b62390e481779c0b910bb3fbdeb5fe209
p14__chenyitian-shanshu_SIRL-Gurobi__s5,SIRL-Gurobi,14,5,sirl/original_outputs/full_run/generated_code/p14__chenyitian-shanshu_SIRL-Gurobi__s5.py,sirl/original_outputs/full_run/responses/p14__chenyitian-shanshu_SIRL-Gurobi__s5_raw.txt,sirl/original_outputs/full_run/prompts/p14_prompt.txt,5087e8a477ff1193ecf05cc30373d3b5b7ceafb98b11cb3993f1b3a0bd082a90,3cc0a0260dd4d99470dd50faa449e45b62390e481779c0b910bb3fbdeb5fe209
p14__chenyitian-shanshu_SIRL-Gurobi__s6,SIRL-Gurobi,14,6,sirl/original_outputs/full_run/generated_code/p14__chenyitian-shanshu_SIRL-Gurobi__s6.py,sirl/original_outputs/full_run/responses/p14__chenyitian-shanshu_SIRL-Gurobi__s6_raw.txt,sirl/original_outputs/full_run/prompts/p14_prompt.txt,5087e8a477ff1193ecf05cc30373d3b5b7ceafb98b11cb3993f1b3a0bd082a90,3cc0a0260dd4d99470dd50faa449e45b62390e481779c0b910bb3fbdeb5fe209
p14__chenyitian-shanshu_SIRL-Gurobi__s7,SIRL-Gurobi,14,7,sirl/original_outputs/full_run/generated_code/p14__chenyitian-shanshu_SIRL-Gurobi__s7.py,sirl/original_outputs/full_run/responses/p14__chenyitian-shanshu_SIRL-Gurobi__s7_raw.txt,sirl/original_outputs/full_run/prompts/p14_prompt.txt,2ac8ba3d931390efe2ddf14cfbd4774a073bc31a5da34c46b202eaaefb70db04,07b45b883e7a2400d7fa8de009f20240c3dfa1435241ed1bde3fb116d4b98532
p14__chenyitian-shanshu_SIRL-Gurobi__s8,SIRL-Gurobi,14,8,sirl/original_outputs/full_run/generated_code/p14__chenyitian-shanshu_SIRL-Gurobi__s8.py,sirl/original_outputs/full_run/responses/p14__chenyitian-shanshu_SIRL-Gurobi__s8_raw.txt,sirl/original_outputs/full_run/prompts/p14_prompt.txt,4df1b1853e71c685ced48520f3122300a0f5b88b1b22cb7bd7de60f36f06ed57,d38b5d34eccf64680452a9bb2d699901fde861bef28659e0134c0a0a70d5cd6d
p14__chenyitian-shanshu_SIRL-Gurobi__s9,SIRL-Gurobi,14,9,sirl/original_outputs/full_run/generated_code/p14__chenyitian-shanshu_SIRL-Gurobi__s9.py,sirl/original_outputs/full_run/responses/p14__chenyitian-shanshu_SIRL-Gurobi__s9_raw.txt,sirl/original_outputs/full_run/prompts/p14_prompt.txt,9fb60d10524a4e931fc1d86282444c11696675184263ec63f9d6655d19007cc2,a294d7595b1d806bf66d38027183beb1ad9781649efbac3976c976b788e1a891
p15__chenyitian-shanshu_SIRL-Gurobi__s0,SIRL-Gurobi,15,0,sirl/original_outputs/full_run/generated_code/p15__chenyitian-shanshu_SIRL-Gurobi__s0.py,sirl/original_outputs/full_run/responses/p15__chenyitian-shanshu_SIRL-Gurobi__s0_raw.txt,sirl/original_outputs/full_run/prompts/p15_prompt.txt,0c7601db8dd326fcaa595fb9902b185870f363e4498176b7e14c3acf169e0119,ad81916aafd53cdeba2ffb5e7c8db30c5fbc1c4e6080aecb3e99330270abc8fe
p15__chenyitian-shanshu_SIRL-Gurobi__s1,SIRL-Gurobi,15,1,sirl/original_outputs/full_run/generated_code/p15__chenyitian-shanshu_SIRL-Gurobi__s1.py,sirl/original_outputs/full_run/responses/p15__chenyitian-shanshu_SIRL-Gurobi__s1_raw.txt,sirl/original_outputs/full_run/prompts/p15_prompt.txt,1879352bbd676ffdcea134e2d48f2b70c7d53eb4c3332b81775c4e4e06a2b16c,cc59fdccfd6c692fbd1247d275dfa83ef012eee1b2dc39c42bcaffedfc9e347f
p15__chenyitian-shanshu_SIRL-Gurobi__s2,SIRL-Gurobi,15,2,sirl/original_outputs/full_run/generated_code/p15__chenyitian-shanshu_SIRL-Gurobi__s2.py,sirl/original_outputs/full_run/responses/p15__chenyitian-shanshu_SIRL-Gurobi__s2_raw.txt,sirl/original_outputs/full_run/prompts/p15_prompt.txt,3e06b297d0ff0185806b7b019e9615091afeea91d9f392e8f55cbf4a8e3013aa,77dee66d46c0480fea45d05f3eae2dc52a329c5b17f69cbb129034b0d2ce3edb
p15__chenyitian-shanshu_SIRL-Gurobi__s3,SIRL-Gurobi,15,3,sirl/original_outputs/full_run/generated_code/p15__chenyitian-shanshu_SIRL-Gurobi__s3.py,sirl/original_outputs/full_run/responses/p15__chenyitian-shanshu_SIRL-Gurobi__s3_raw.txt,sirl/original_outputs/full_run/prompts/p15_prompt.txt,9296be2834643b3b552907d2ef5d8c2468ae34f05e8e8313e611f68be8a81459,2a0fe85cb60606059c123aacbad486344b1bdc20b3dab5f55fdc2d3265afebdb
p15__chenyitian-shanshu_SIRL-Gurobi__s4,SIRL-Gurobi,15,4,sirl/original_outputs/full_run/generated_code/p15__chenyitian-shanshu_SIRL-Gurobi__s4.py,sirl/original_outputs/full_run/responses/p15__chenyitian-shanshu_SIRL-Gurobi__s4_raw.txt,sirl/original_outputs/full_run/prompts/p15_prompt.txt,635fe2dea4addf6f35bc4f7063b29f4a727f4f9d695a62ffb97487e85b7b524c,93e840b0f6ab5eb4cbeda32b69b696719b2f61a4e091e889d473e8af8e42c783
p15__chenyitian-shanshu_SIRL-Gurobi__s5,SIRL-Gurobi,15,5,sirl/original_outputs/full_run/generated_code/p15__chenyitian-shanshu_SIRL-Gurobi__s5.py,sirl/original_outputs/full_run/responses/p15__chenyitian-shanshu_SIRL-Gurobi__s5_raw.txt,sirl/original_outputs/full_run/prompts/p15_prompt.txt,a66c0bcf4feb196e473454c35afe798dda3aa6a3666200196b4f83c781966878,58c2e093f80de705b2f4afc8476dc9f4ad67bc1d56aac59cb8f18a9fa710b858
p15__chenyitian-shanshu_SIRL-Gurobi__s6,SIRL-Gurobi,15,6,sirl/original_outputs/full_run/generated_code/p15__chenyitian-shanshu_SIRL-Gurobi__s6.py,sirl/original_outputs/full_run/responses/p15__chenyitian-shanshu_SIRL-Gurobi__s6_raw.txt,sirl/original_outputs/full_run/prompts/p15_prompt.txt,93be9dd6ef72f7acb2b5c83dc3eab4e4bdfa152b72e9fda53219ca249ff004c2,7ab3dc2024e4cee17208a84829351c47fd86b2f62a1b832db6f3aba7909c15ff
p15__chenyitian-shanshu_SIRL-Gurobi__s7,SIRL-Gurobi,15,7,sirl/original_outputs/full_run/generated_code/p15__chenyitian-shanshu_SIRL-Gurobi__s7.py,sirl/original_outputs/full_run/responses/p15__chenyitian-shanshu_SIRL-Gurobi__s7_raw.txt,sirl/original_outputs/full_run/prompts/p15_prompt.txt,7ac85b900a5df31c65128c95334ca40407bdee5cd63a01107842ffbee03b48b1,79e909fcd4a6bd07a0b275ba7d355f5a7acfe11387449f7ac288601b6ce1a74f
p15__chenyitian-shanshu_SIRL-Gurobi__s8,SIRL-Gurobi,15,8,sirl/original_outputs/full_run/generated_code/p15__chenyitian-shanshu_SIRL-Gurobi__s8.py,sirl/original_outputs/full_run/responses/p15__chenyitian-shanshu_SIRL-Gurobi__s8_raw.txt,sirl/original_outputs/full_run/prompts/p15_prompt.txt,93be9dd6ef72f7acb2b5c83dc3eab4e4bdfa152b72e9fda53219ca249ff004c2,7ab3dc2024e4cee17208a84829351c47fd86b2f62a1b832db6f3aba7909c15ff
p15__chenyitian-shanshu_SIRL-Gurobi__s9,SIRL-Gurobi,15,9,sirl/original_outputs/full_run/generated_code/p15__chenyitian-shanshu_SIRL-Gurobi__s9.py,sirl/original_outputs/full_run/responses/p15__chenyitian-shanshu_SIRL-Gurobi__s9_raw.txt,sirl/original_outputs/full_run/prompts/p15_prompt.txt,e34f6d88192a729ef6933dcaa7f3ce8caec0fe34970da0377505f4d09e3ea9f4,4099cd81e666eb8351ff63e9fe558cf3e545d4e951f682d2db354d4cecc623fb
p16__chenyitian-shanshu_SIRL-Gurobi__s0,SIRL-Gurobi,16,0,sirl/original_outputs/full_run/generated_code/p16__chenyitian-shanshu_SIRL-Gurobi__s0.py,sirl/original_outputs/full_run/responses/p16__chenyitian-shanshu_SIRL-Gurobi__s0_raw.txt,sirl/original_outputs/full_run/prompts/p16_prompt.txt,1c86a937fda4efca72c3f20476916c0e0e7072442cfdf6daeb3ada90997ff13b,53e6b7df83bba344f8bbbdd73b795aee682a11f8cf2fdab388ad98ab9fd7e665
p16__chenyitian-shanshu_SIRL-Gurobi__s1,SIRL-Gurobi,16,1,sirl/original_outputs/full_run/generated_code/p16__chenyitian-shanshu_SIRL-Gurobi__s1.py,sirl/original_outputs/full_run/responses/p16__chenyitian-shanshu_SIRL-Gurobi__s1_raw.txt,sirl/original_outputs/full_run/prompts/p16_prompt.txt,daf835029b47d1803535871d95d8b1362e01cb7a304fcf5a94cf9ac0db6ffc1c,d6d18cfa020470f9526382a36576293fd60806cb38fd98e783fa0ca9ac694762
p16__chenyitian-shanshu_SIRL-Gurobi__s2,SIRL-Gurobi,16,2,sirl/original_outputs/full_run/generated_code/p16__chenyitian-shanshu_SIRL-Gurobi__s2.py,sirl/original_outputs/full_run/responses/p16__chenyitian-shanshu_SIRL-Gurobi__s2_raw.txt,sirl/original_outputs/full_run/prompts/p16_prompt.txt,2f29a09fd8a6440bb335c45f4f95359ef40eef1aeee0ce92523132ccaa21a115,fff807b19c094bef12473886256d14cc5ffa2d709d5d1656129ec0c87bfa8ea5
p16__chenyitian-shanshu_SIRL-Gurobi__s3,SIRL-Gurobi,16,3,sirl/original_outputs/full_run/generated_code/p16__chenyitian-shanshu_SIRL-Gurobi__s3.py,sirl/original_outputs/full_run/responses/p16__chenyitian-shanshu_SIRL-Gurobi__s3_raw.txt,sirl/original_outputs/full_run/prompts/p16_prompt.txt,b23f1224bf0bc5e011d26e46f7b8dd036fdb9cc36dc652f18625627efac5b80e,7be90c61e0d9a39b57219973c8c6aefae213c13661dfa2ca3e72df250a5aaab3
p16__chenyitian-shanshu_SIRL-Gurobi__s4,SIRL-Gurobi,16,4,sirl/original_outputs/full_run/generated_code/p16__chenyitian-shanshu_SIRL-Gurobi__s4.py,sirl/original_outputs/full_run/responses/p16__chenyitian-shanshu_SIRL-Gurobi__s4_raw.txt,sirl/original_outputs/full_run/prompts/p16_prompt.txt,f0088072f2ed382506dae9d2f23b3a28c4321bbd8f793b74e9643b2be46b7cbe,6de4841ad1e19de09a3f2d5194cd277b8397fad4456fed9e83196eca601eaef1
p16__chenyitian-shanshu_SIRL-Gurobi__s5,SIRL-Gurobi,16,5,sirl/original_outputs/full_run/generated_code/p16__chenyitian-shanshu_SIRL-Gurobi__s5.py,sirl/original_outputs/full_run/responses/p16__chenyitian-shanshu_SIRL-Gurobi__s5_raw.txt,sirl/original_outputs/full_run/prompts/p16_prompt.txt,daf835029b47d1803535871d95d8b1362e01cb7a304fcf5a94cf9ac0db6ffc1c,d6d18cfa020470f9526382a36576293fd60806cb38fd98e783fa0ca9ac694762
p16__chenyitian-shanshu_SIRL-Gurobi__s6,SIRL-Gurobi,16,6,sirl/original_outputs/full_run/generated_code/p16__chenyitian-shanshu_SIRL-Gurobi__s6.py,sirl/original_outputs/full_run/responses/p16__chenyitian-shanshu_SIRL-Gurobi__s6_raw.txt,sirl/original_outputs/full_run/prompts/p16_prompt.txt,0c46eaf1ef22f345b215644a5848b5b208e71ff5bb62b84eac6866108af1543f,61285858dc16b367a1ec5711282949746038d39f4deed89f0136d9f9f8082792
p16__chenyitian-shanshu_SIRL-Gurobi__s7,SIRL-Gurobi,16,7,sirl/original_outputs/full_run/generated_code/p16__chenyitian-shanshu_SIRL-Gurobi__s7.py,sirl/original_outputs/full_run/responses/p16__chenyitian-shanshu_SIRL-Gurobi__s7_raw.txt,sirl/original_outputs/full_run/prompts/p16_prompt.txt,34e5ed3d4cafe569050fc415df6fe0f28e88ee960c51a708d8840a01591c0996,412a2a825fba12811582bda215463556ccc451f300f2f4890ba5bef7d27c243f
p16__chenyitian-shanshu_SIRL-Gurobi__s8,SIRL-Gurobi,16,8,sirl/original_outputs/full_run/generated_code/p16__chenyitian-shanshu_SIRL-Gurobi__s8.py,sirl/original_outputs/full_run/responses/p16__chenyitian-shanshu_SIRL-Gurobi__s8_raw.txt,sirl/original_outputs/full_run/prompts/p16_prompt.txt,7e46e6e08ad753b17d1bead8003ce091a76f1e7ee002101aff3f865b45b175e4,3825f9c3a03131e12aa029ecce74113d0829502a7fd7cd7a6a95d6f442e64e0d
p16__chenyitian-shanshu_SIRL-Gurobi__s9,SIRL-Gurobi,16,9,sirl/original_outputs/full_run/generated_code/p16__chenyitian-shanshu_SIRL-Gurobi__s9.py,sirl/original_outputs/full_run/responses/p16__chenyitian-shanshu_SIRL-Gurobi__s9_raw.txt,sirl/original_outputs/full_run/prompts/p16_prompt.txt,23146deec37bfc5984d542ecf569e62d9a9f9e33206786ad9720db8a604d6195,17ef9a9f13cdf232a486f171e03f2aeedef5d8f8749210ffb50857f742c1c372
p17__chenyitian-shanshu_SIRL-Gurobi__s0,SIRL-Gurobi,17,0,,,sirl/original_outputs/full_run/prompts/p17_prompt.txt,,
p17__chenyitian-shanshu_SIRL-Gurobi__s1,SIRL-Gurobi,17,1,,,sirl/original_outputs/full_run/prompts/p17_prompt.txt,,
p17__chenyitian-shanshu_SIRL-Gurobi__s2,SIRL-Gurobi,17,2,,,sirl/original_outputs/full_run/prompts/p17_prompt.txt,,
p17__chenyitian-shanshu_SIRL-Gurobi__s3,SIRL-Gurobi,17,3,,,sirl/original_outputs/full_run/prompts/p17_prompt.txt,,
p17__chenyitian-shanshu_SIRL-Gurobi__s4,SIRL-Gurobi,17,4,,,sirl/original_outputs/full_run/prompts/p17_prompt.txt,,
p17__chenyitian-shanshu_SIRL-Gurobi__s5,SIRL-Gurobi,17,5,,,sirl/original_outputs/full_run/prompts/p17_prompt.txt,,
p17__chenyitian-shanshu_SIRL-Gurobi__s6,SIRL-Gurobi,17,6,,,sirl/original_outputs/full_run/prompts/p17_prompt.txt,,
p17__chenyitian-shanshu_SIRL-Gurobi__s7,SIRL-Gurobi,17,7,,,sirl/original_outputs/full_run/prompts/p17_prompt.txt,,
p17__chenyitian-shanshu_SIRL-Gurobi__s8,SIRL-Gurobi,17,8,,,sirl/original_outputs/full_run/prompts/p17_prompt.txt,,
p17__chenyitian-shanshu_SIRL-Gurobi__s9,SIRL-Gurobi,17,9,,,sirl/original_outputs/full_run/prompts/p17_prompt.txt,,
p18__chenyitian-shanshu_SIRL-Gurobi__s0,SIRL-Gurobi,18,0,sirl/original_outputs/full_run/generated_code/p18__chenyitian-shanshu_SIRL-Gurobi__s0.py,sirl/original_outputs/full_run/responses/p18__chenyitian-shanshu_SIRL-Gurobi__s0_raw.txt,sirl/original_outputs/full_run/prompts/p18_prompt.txt,019f62c54f662a08a78f6f82d8568ba96c6491176d780281430ecca4aa948f41,7895efa1e1bf53757be9bdef78456ed1b9c5451421607ce4bd0813a91530e9cf
p18__chenyitian-shanshu_SIRL-Gurobi__s1,SIRL-Gurobi,18,1,sirl/original_outputs/full_run/generated_code/p18__chenyitian-shanshu_SIRL-Gurobi__s1.py,sirl/original_outputs/full_run/responses/p18__chenyitian-shanshu_SIRL-Gurobi__s1_raw.txt,sirl/original_outputs/full_run/prompts/p18_prompt.txt,8d1b08cd314b6b42bf6d10b1e35c56b693ec73a20fcfa7b1fe14cbab825c4f98,9c6577e909563e5a384f209119310e38d804a37b7241144bf8d5b5d020355c5f
p18__chenyitian-shanshu_SIRL-Gurobi__s2,SIRL-Gurobi,18,2,sirl/original_outputs/full_run/generated_code/p18__chenyitian-shanshu_SIRL-Gurobi__s2.py,sirl/original_outputs/full_run/responses/p18__chenyitian-shanshu_SIRL-Gurobi__s2_raw.txt,sirl/original_outputs/full_run/prompts/p18_prompt.txt,8d1b08cd314b6b42bf6d10b1e35c56b693ec73a20fcfa7b1fe14cbab825c4f98,9c6577e909563e5a384f209119310e38d804a37b7241144bf8d5b5d020355c5f
p18__chenyitian-shanshu_SIRL-Gurobi__s3,SIRL-Gurobi,18,3,sirl/original_outputs/full_run/generated_code/p18__chenyitian-shanshu_SIRL-Gurobi__s3.py,sirl/original_outputs/full_run/responses/p18__chenyitian-shanshu_SIRL-Gurobi__s3_raw.txt,sirl/original_outputs/full_run/prompts/p18_prompt.txt,8d1b08cd314b6b42bf6d10b1e35c56b693ec73a20fcfa7b1fe14cbab825c4f98,9c6577e909563e5a384f209119310e38d804a37b7241144bf8d5b5d020355c5f
p18__chenyitian-shanshu_SIRL-Gurobi__s4,SIRL-Gurobi,18,4,sirl/original_outputs/full_run/generated_code/p18__chenyitian-shanshu_SIRL-Gurobi__s4.py,sirl/original_outputs/full_run/responses/p18__chenyitian-shanshu_SIRL-Gurobi__s4_raw.txt,sirl/original_outputs/full_run/prompts/p18_prompt.txt,389af1da09c997ae645b95c8c2ef3c2a72ad60a855931513abb6c6137f076216,b6c241aae0adc956f7a43538b7cf25371b653bcc9c4c9cb22e2c5fc64115b786
p18__chenyitian-shanshu_SIRL-Gurobi__s5,SIRL-Gurobi,18,5,sirl/original_outputs/full_run/generated_code/p18__chenyitian-shanshu_SIRL-Gurobi__s5.py,sirl/original_outputs/full_run/responses/p18__chenyitian-shanshu_SIRL-Gurobi__s5_raw.txt,sirl/original_outputs/full_run/prompts/p18_prompt.txt,389af1da09c997ae645b95c8c2ef3c2a72ad60a855931513abb6c6137f076216,b6c241aae0adc956f7a43538b7cf25371b653bcc9c4c9cb22e2c5fc64115b786
p18__chenyitian-shanshu_SIRL-Gurobi__s6,SIRL-Gurobi,18,6,sirl/original_outputs/full_run/generated_code/p18__chenyitian-shanshu_SIRL-Gurobi__s6.py,sirl/original_outputs/full_run/responses/p18__chenyitian-shanshu_SIRL-Gurobi__s6_raw.txt,sirl/original_outputs/full_run/prompts/p18_prompt.txt,389af1da09c997ae645b95c8c2ef3c2a72ad60a855931513abb6c6137f076216,b6c241aae0adc956f7a43538b7cf25371b653bcc9c4c9cb22e2c5fc64115b786
p18__chenyitian-shanshu_SIRL-Gurobi__s7,SIRL-Gurobi,18,7,sirl/original_outputs/full_run/generated_code/p18__chenyitian-shanshu_SIRL-Gurobi__s7.py,sirl/original_outputs/full_run/responses/p18__chenyitian-shanshu_SIRL-Gurobi__s7_raw.txt,sirl/original_outputs/full_run/prompts/p18_prompt.txt,ca44b55b6e28619ff7f16b8035ef01024c967efea0cb5838ac347898f666e71a,04581257b2065d4cc6f5f69c07504e4b4235d29c8a09a41d6c0c6f96ff4e760c
p18__chenyitian-shanshu_SIRL-Gurobi__s8,SIRL-Gurobi,18,8,sirl/original_outputs/full_run/generated_code/p18__chenyitian-shanshu_SIRL-Gurobi__s8.py,sirl/original_outputs/full_run/responses/p18__chenyitian-shanshu_SIRL-Gurobi__s8_raw.txt,sirl/original_outputs/full_run/prompts/p18_prompt.txt,da871385454ada2cc1093baf298bea07894f7d51c89c9c21606ca2762d7cd1ae,27dd343383f78acb6408890d9dbc1ade0243f2b4c9a4177e7ad7dd5c4935f46e
p18__chenyitian-shanshu_SIRL-Gurobi__s9,SIRL-Gurobi,18,9,sirl/original_outputs/full_run/generated_code/p18__chenyitian-shanshu_SIRL-Gurobi__s9.py,sirl/original_outputs/full_run/responses/p18__chenyitian-shanshu_SIRL-Gurobi__s9_raw.txt,sirl/original_outputs/full_run/prompts/p18_prompt.txt,389af1da09c997ae645b95c8c2ef3c2a72ad60a855931513abb6c6137f076216,b6c241aae0adc956f7a43538b7cf25371b653bcc9c4c9cb22e2c5fc64115b786
p19__chenyitian-shanshu_SIRL-Gurobi__s0,SIRL-Gurobi,19,0,,,sirl/original_outputs/full_run/prompts/p19_prompt.txt,,
p19__chenyitian-shanshu_SIRL-Gurobi__s1,SIRL-Gurobi,19,1,,,sirl/original_outputs/full_run/prompts/p19_prompt.txt,,
p19__chenyitian-shanshu_SIRL-Gurobi__s2,SIRL-Gurobi,19,2,,,sirl/original_outputs/full_run/prompts/p19_prompt.txt,,
p19__chenyitian-shanshu_SIRL-Gurobi__s3,SIRL-Gurobi,19,3,,,sirl/original_outputs/full_run/prompts/p19_prompt.txt,,
p19__chenyitian-shanshu_SIRL-Gurobi__s4,SIRL-Gurobi,19,4,,,sirl/original_outputs/full_run/prompts/p19_prompt.txt,,
p19__chenyitian-shanshu_SIRL-Gurobi__s5,SIRL-Gurobi,19,5,,,sirl/original_outputs/full_run/prompts/p19_prompt.txt,,
p19__chenyitian-shanshu_SIRL-Gurobi__s6,SIRL-Gurobi,19,6,,,sirl/original_outputs/full_run/prompts/p19_prompt.txt,,
p19__chenyitian-shanshu_SIRL-Gurobi__s7,SIRL-Gurobi,19,7,,,sirl/original_outputs/full_run/prompts/p19_prompt.txt,,
p19__chenyitian-shanshu_SIRL-Gurobi__s8,SIRL-Gurobi,19,8,,,sirl/original_outputs/full_run/prompts/p19_prompt.txt,,
p19__chenyitian-shanshu_SIRL-Gurobi__s9,SIRL-Gurobi,19,9,,,sirl/original_outputs/full_run/prompts/p19_prompt.txt,,
