run_id,model,problem_id,sample,final_verdict,source_final_label
p35__gpt-5-nano__s0,gpt-5-nano,35,0,correct,correct
p35__gpt-5-nano__s1,gpt-5-nano,35,1,correct,correct
p35__gpt-5-nano__s2,gpt-5-nano,35,2,code_failure,code_failure
p35__gpt-5-nano__s3,gpt-5-nano,35,3,correct,correct
p35__gpt-5-nano__s4,gpt-5-nano,35,4,correct,correct
p35__gpt-5-nano__s5,gpt-5-nano,35,5,correct,correct
p35__gpt-5-nano__s6,gpt-5-nano,35,6,correct,correct
p35__gpt-5-nano__s7,gpt-5-nano,35,7,correct,correct
p35__gpt-5-nano__s8,gpt-5-nano,35,8,correct,correct
p35__gpt-5-nano__s9,gpt-5-nano,35,9,correct,correct
p36__gpt-5-nano__s0,gpt-5-nano,36,0,correct,correct
p36__gpt-5-nano__s1,gpt-5-nano,36,1,correct,correct
p36__gpt-5-nano__s2,gpt-5-nano,36,2,silent,silent_bug
p36__gpt-5-nano__s3,gpt-5-nano,36,3,code_failure,code_failure
p36__gpt-5-nano__s4,gpt-5-nano,36,4,correct,correct
p36__gpt-5-nano__s5,gpt-5-nano,36,5,correct,correct
p36__gpt-5-nano__s6,gpt-5-nano,36,6,correct,correct
p36__gpt-5-nano__s7,gpt-5-nano,36,7,correct,correct
p36__gpt-5-nano__s8,gpt-5-nano,36,8,code_failure,schema_failure
p36__gpt-5-nano__s9,gpt-5-nano,36,9,code_failure,code_failure
p37__gpt-5-nano__s0,gpt-5-nano,37,0,correct,correct
p37__gpt-5-nano__s1,gpt-5-nano,37,1,correct,correct
p37__gpt-5-nano__s2,gpt-5-nano,37,2,correct,correct
p37__gpt-5-nano__s3,gpt-5-nano,37,3,correct,correct
p37__gpt-5-nano__s4,gpt-5-nano,37,4,correct,correct
p37__gpt-5-nano__s5,gpt-5-nano,37,5,correct,correct
p37__gpt-5-nano__s6,gpt-5-nano,37,6,correct,correct
p37__gpt-5-nano__s7,gpt-5-nano,37,7,correct,correct
p37__gpt-5-nano__s8,gpt-5-nano,37,8,correct,correct
p37__gpt-5-nano__s9,gpt-5-nano,37,9,correct,correct
p38__gpt-5-nano__s0,gpt-5-nano,38,0,correct,correct
p38__gpt-5-nano__s1,gpt-5-nano,38,1,correct,correct
p38__gpt-5-nano__s2,gpt-5-nano,38,2,correct,correct
p38__gpt-5-nano__s3,gpt-5-nano,38,3,correct,correct
p38__gpt-5-nano__s4,gpt-5-nano,38,4,correct,correct
p38__gpt-5-nano__s5,gpt-5-nano,38,5,correct,correct
p38__gpt-5-nano__s6,gpt-5-nano,38,6,correct,correct
p38__gpt-5-nano__s7,gpt-5-nano,38,7,correct,correct
p38__gpt-5-nano__s8,gpt-5-nano,38,8,correct,correct
p38__gpt-5-nano__s9,gpt-5-nano,38,9,correct,correct
p39__gpt-5-nano__s0,gpt-5-nano,39,0,correct,correct
p39__gpt-5-nano__s1,gpt-5-nano,39,1,correct,correct
p39__gpt-5-nano__s2,gpt-5-nano,39,2,correct,correct
p39__gpt-5-nano__s3,gpt-5-nano,39,3,correct,correct
p39__gpt-5-nano__s4,gpt-5-nano,39,4,correct,correct
p39__gpt-5-nano__s5,gpt-5-nano,39,5,correct,correct
p39__gpt-5-nano__s6,gpt-5-nano,39,6,correct,correct
p39__gpt-5-nano__s7,gpt-5-nano,39,7,correct,correct
p39__gpt-5-nano__s8,gpt-5-nano,39,8,correct,correct
p39__gpt-5-nano__s9,gpt-5-nano,39,9,correct,correct
p40__gpt-5-nano__s0,gpt-5-nano,40,0,silent,silent_bug
p40__gpt-5-nano__s1,gpt-5-nano,40,1,code_failure,contract_failure
p40__gpt-5-nano__s2,gpt-5-nano,40,2,silent,silent_bug
p40__gpt-5-nano__s3,gpt-5-nano,40,3,code_failure,code_failure
p40__gpt-5-nano__s4,gpt-5-nano,40,4,code_failure,contract_failure
p40__gpt-5-nano__s5,gpt-5-nano,40,5,code_failure,code_failure
p40__gpt-5-nano__s6,gpt-5-nano,40,6,code_failure,contract_failure
p40__gpt-5-nano__s7,gpt-5-nano,40,7,code_failure,code_failure
p40__gpt-5-nano__s8,gpt-5-nano,40,8,code_failure,contract_failure
p40__gpt-5-nano__s9,gpt-5-nano,40,9,silent,silent_bug
p41__gpt-5-nano__s0,gpt-5-nano,41,0,correct,correct
p41__gpt-5-nano__s1,gpt-5-nano,41,1,correct,correct
p41__gpt-5-nano__s2,gpt-5-nano,41,2,correct,correct
p41__gpt-5-nano__s3,gpt-5-nano,41,3,correct,correct
p41__gpt-5-nano__s4,gpt-5-nano,41,4,loud,loud_bug
p41__gpt-5-nano__s5,gpt-5-nano,41,5,correct,correct
p41__gpt-5-nano__s6,gpt-5-nano,41,6,correct,correct
p41__gpt-5-nano__s7,gpt-5-nano,41,7,correct,correct
p41__gpt-5-nano__s8,gpt-5-nano,41,8,correct,correct
p41__gpt-5-nano__s9,gpt-5-nano,41,9,correct,correct
p1__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,1,0,code_failure,code_failure
p1__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,1,1,loud,loud_bug
p1__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,1,2,code_failure,schema_failure
p1__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,1,3,code_failure,schema_failure
p1__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,1,4,code_failure,schema_failure
p1__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,1,5,code_failure,schema_failure
p1__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,1,6,code_failure,schema_failure
p1__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,1,7,code_failure,schema_failure
p1__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,1,8,loud,loud_bug
p1__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,1,9,loud,loud_bug
p2__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,2,0,code_failure,code_failure
p2__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,2,1,code_failure,code_failure
p2__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,2,2,code_failure,code_failure
p2__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,2,3,loud,loud_bug
p2__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,2,4,loud,loud_bug
p2__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,2,5,loud,loud_bug
p2__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,2,6,loud,loud_bug
p2__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,2,7,loud,loud_bug
p2__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,2,8,loud,loud_bug
p2__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,2,9,loud,loud_bug
p3__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,3,0,loud,loud_bug
p3__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,3,1,loud,loud_bug
p3__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,3,2,loud,loud_bug
p3__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,3,3,code_failure,schema_failure
p3__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,3,4,loud,loud_bug
p3__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,3,5,loud,loud_bug
p3__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,3,6,loud,loud_bug
p3__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,3,7,loud,loud_bug
p3__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,3,8,loud,loud_bug
p3__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,3,9,loud,loud_bug
p4__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,4,0,loud,loud_bug
p4__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,4,1,loud,loud_bug
p4__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,4,2,loud,loud_bug
p4__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,4,3,loud,loud_bug
p4__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,4,4,loud,loud_bug
p4__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,4,5,loud,loud_bug
p4__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,4,6,loud,loud_bug
p4__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,4,7,loud,loud_bug
p4__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,4,8,loud,loud_bug
p4__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,4,9,loud,loud_bug
p5__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,5,0,correct,correct
p5__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,5,1,silent,silent_bug
p5__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,5,2,correct,correct
p5__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,5,3,correct,correct
p5__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,5,4,correct,correct
p5__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,5,5,code_failure,code_failure
p5__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,5,6,correct,correct
p5__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,5,7,correct,correct
p5__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,5,8,correct,correct
p5__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,5,9,silent,silent_bug
p6__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,6,0,loud,loud_bug
p6__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,6,1,code_failure,schema_failure
p6__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,6,2,loud,loud_bug
p6__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,6,3,code_failure,schema_failure
p6__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,6,4,correct,correct
p6__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,6,5,code_failure,code_failure
p6__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,6,6,silent,silent_bug
p6__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,6,7,code_failure,contract_failure
p6__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,6,8,correct,correct
p6__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,6,9,loud,loud_bug
p7__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,7,0,loud,loud_bug
p7__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,7,1,code_failure,code_failure
p7__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,7,2,loud,loud_bug
p7__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,7,3,loud,loud_bug
p7__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,7,4,loud,loud_bug
p7__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,7,5,code_failure,code_failure
p7__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,7,6,loud,loud_bug
p7__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,7,7,code_failure,schema_failure
p7__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,7,8,loud,loud_bug
p7__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,7,9,code_failure,code_failure
p8__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,8,0,code_failure,code_failure
p8__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,8,1,correct,correct
p8__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,8,2,correct,correct
p8__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,8,3,correct,correct
p8__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,8,4,correct,correct
p8__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,8,5,correct,correct
p8__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,8,6,correct,correct
p8__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,8,7,correct,correct
p8__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,8,8,correct,correct
p8__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,8,9,correct,correct
p9__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,9,0,code_failure,schema_failure
p9__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,9,1,code_failure,code_failure
p9__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,9,2,silent,silent_bug
p9__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,9,3,loud,loud_bug
p9__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,9,4,code_failure,code_failure
p9__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,9,5,loud,loud_bug
p9__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,9,6,silent,silent_bug
p9__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,9,7,code_failure,code_failure
p9__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,9,8,silent,silent_bug
p9__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,9,9,correct,correct
p10__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,10,0,loud,loud_bug
p10__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,10,1,loud,loud_bug
p10__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,10,2,correct,correct
p10__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,10,3,correct,correct
p10__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,10,4,loud,loud_bug
p10__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,10,5,correct,correct
p10__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,10,6,loud,loud_bug
p10__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,10,7,loud,loud_bug
p10__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,10,8,loud,loud_bug
p10__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,10,9,loud,loud_bug
p11__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,11,0,code_failure,local_hf_8bit_failure
p11__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,11,1,code_failure,local_hf_8bit_failure
p11__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,11,2,code_failure,local_hf_8bit_failure
p11__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,11,3,code_failure,local_hf_8bit_failure
p11__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,11,4,code_failure,local_hf_8bit_failure
p11__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,11,5,code_failure,local_hf_8bit_failure
p11__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,11,6,code_failure,local_hf_8bit_failure
p11__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,11,7,code_failure,local_hf_8bit_failure
p11__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,11,8,code_failure,local_hf_8bit_failure
p11__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,11,9,code_failure,local_hf_8bit_failure
p12__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,12,0,loud,loud_bug
p12__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,12,1,loud,loud_bug
p12__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,12,2,loud,loud_bug
p12__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,12,3,loud,loud_bug
p12__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,12,4,loud,loud_bug
p12__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,12,5,loud,loud_bug
p12__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,12,6,code_failure,code_failure
p12__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,12,7,correct,correct
p12__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,12,8,loud,loud_bug
p12__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,12,9,loud,loud_bug
p13__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,13,0,loud,loud_bug
p13__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,13,1,loud,loud_bug
p13__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,13,2,loud,loud_bug
p13__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,13,3,loud,loud_bug
p13__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,13,4,loud,loud_bug
p13__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,13,5,loud,loud_bug
p13__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,13,6,code_failure,schema_failure
p13__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,13,7,loud,loud_bug
p13__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,13,8,loud,loud_bug
p13__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,13,9,loud,loud_bug
p14__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,14,0,loud,loud_bug
p14__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,14,1,loud,loud_bug
p14__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,14,2,loud,loud_bug
p14__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,14,3,loud,loud_bug
p14__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,14,4,loud,loud_bug
p14__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,14,5,loud,loud_bug
p14__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,14,6,loud,loud_bug
p14__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,14,7,loud,loud_bug
p14__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,14,8,loud,loud_bug
p14__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,14,9,loud,loud_bug
p15__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,15,0,code_failure,schema_failure
p15__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,15,1,code_failure,schema_failure
p15__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,15,2,code_failure,schema_failure
p15__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,15,3,code_failure,schema_failure
p15__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,15,4,code_failure,schema_failure
p15__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,15,5,code_failure,schema_failure
p15__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,15,6,code_failure,schema_failure
p15__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,15,7,code_failure,schema_failure
p15__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,15,8,code_failure,schema_failure
p15__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,15,9,code_failure,schema_failure
p16__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,16,0,loud,loud_bug
p16__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,16,1,loud,loud_bug
p16__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,16,2,loud,loud_bug
p16__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,16,3,loud,loud_bug
p16__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,16,4,code_failure,schema_failure
p16__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,16,5,loud,loud_bug
p16__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,16,6,loud,loud_bug
p16__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,16,7,loud,loud_bug
p16__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,16,8,loud,loud_bug
p16__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,16,9,loud,loud_bug
p17__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,17,0,code_failure,local_hf_8bit_failure
p17__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,17,1,code_failure,local_hf_8bit_failure
p17__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,17,2,code_failure,local_hf_8bit_failure
p17__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,17,3,code_failure,local_hf_8bit_failure
p17__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,17,4,code_failure,local_hf_8bit_failure
p17__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,17,5,code_failure,local_hf_8bit_failure
p17__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,17,6,code_failure,local_hf_8bit_failure
p17__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,17,7,code_failure,local_hf_8bit_failure
p17__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,17,8,code_failure,local_hf_8bit_failure
p17__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,17,9,code_failure,local_hf_8bit_failure
p18__chenyitian-shanshu_SIRL-Gurobi__s0,chenyitian-shanshu/SIRL-Gurobi,18,0,loud,loud_bug
p18__chenyitian-shanshu_SIRL-Gurobi__s1,chenyitian-shanshu/SIRL-Gurobi,18,1,loud,loud_bug
p18__chenyitian-shanshu_SIRL-Gurobi__s2,chenyitian-shanshu/SIRL-Gurobi,18,2,loud,loud_bug
p18__chenyitian-shanshu_SIRL-Gurobi__s3,chenyitian-shanshu/SIRL-Gurobi,18,3,loud,loud_bug
p18__chenyitian-shanshu_SIRL-Gurobi__s4,chenyitian-shanshu/SIRL-Gurobi,18,4,loud,loud_bug
p18__chenyitian-shanshu_SIRL-Gurobi__s5,chenyitian-shanshu/SIRL-Gurobi,18,5,loud,loud_bug
p18__chenyitian-shanshu_SIRL-Gurobi__s6,chenyitian-shanshu/SIRL-Gurobi,18,6,loud,loud_bug
p18__chenyitian-shanshu_SIRL-Gurobi__s7,chenyitian-shanshu/SIRL-Gurobi,18,7,loud,loud_bug
p18__chenyitian-shanshu_SIRL-Gurobi__s8,chenyitian-shanshu/SIRL-Gurobi,18,8,loud,loud_bug
p18__chenyitian-shanshu_SIRL-Gurobi__s9,chenyitian-shanshu/SIRL-Gurobi,18,9,loud,loud_bug
